Entrada,Fecha Entrada,En proceso,Salida,Fecha Salida
48575443083DC1AA,08-jul-25,4857544313D7DDAD,485754431EC887AA,26/05/2025
4857544308E5EFAA,08-jul-25,485754431EDEA9AA,48575443B01363AB,26/05/2025
4857544308E602AA,08-jul-25,485754431EE1C3AA,48575443E0DA67AA,26/05/2025
4857544308E6F2AA,08-jul-25,485754431EE65AAA,48575443B7417AAA,26/05/2025
4857544308E8D4AA,08-jul-25,485754438EBD48AD,485754431C45F5AA,26/05/2025
4857544308E95EAA,08-jul-25,485754438EBE07AD,485754431C4EE8AA,26/05/2025
4857544308EA8FAA,08-jul-25,485754438EC0A3AD,48575443B82909AA,26/05/2025
48575443096FC7AA,08-jul-25,485754438EC1CFAD,4857544307F2F8AA,26/05/2025
485754430973E1AA,08-jul-25,485754438EC380AD,48575443DF3CA3AD,26/05/2025
485754430974AEAA,08-jul-25,485754438EC449AD,48575443ADBE46AB,26/05/2025
485754430977CEAA,08-jul-25,485754438ECA03AD,485754430808BFAA,26/05/2025
48575443097839AA,08-jul-25,485754430A9239AA,485754430802A2AA,26/05/2025
4857544308569AAA,08-jul-25,485754430AF706AA,48575443804B62AA,26/05/2025
485754430857B8AA,08-jul-25,485754431CF673AA,48575443B7CA4AAA,26/05/2025
48575443085A6DAA,08-jul-25,485754431CF698AA,485754430A782DAA,26/05/2025
4857544308B907AA,08-jul-25,485754431CFAA2AA,48575443A32D2AAA,26/05/2025
4857544308C00FAA,08-jul-25,485754431CFBBFAA,48575443E99F35AB,26/05/2025
4857544308D5B6AA,08-jul-25,485754431CFC95AA,48575443E9165BAB,26/05/2025
4857544308D5E0AA,08-jul-25,485754431CFCCDAA,48575443A22F97AA,26/05/2025
4857544308D663AA,08-jul-25,48575443824714AD,48575443AACCE5AA,26/05/2025
4857544308D7B5AA,08-jul-25,48575443824A1FAD,48575443B957C1AA,26/05/2025
4857544308D7E5AA,08-jul-25,485754438250B0AD,485754438EF4D9AD,26/05/2025
4857544308E585AA,08-jul-25,4857544382527BAD,485754430E5DA2AA,26/05/2025
485754430FA8E0AA,08-jul-25,48575443825A5CAD,48575443B79BBFAA,26/05/2025
485754430FAB20AA,08-jul-25,485754430B1740AA,48575443E8F0B2AB,26/05/2025
485754430FABACAA,08-jul-25,485754430B1B6BAA,48575443A3B118AA,26/05/2025
485754430FACB9AA,08-jul-25,485754430C4A98AA,48575443D250F8AB,26/05/2025
485754430FAD02AA,08-jul-25,485754430C4ADEAA,4857544381EE3AAD,26/05/2025
485754430FAEF2AA,08-jul-25,485754430C4B27AA,48575443B67116AA,26/05/2025
485754430FB18BAA,08-jul-25,485754430C4B54AA,48575443E9966FAB,26/05/2025
485754430FB49EAA,08-jul-25,485754430C4E24AA,4857544313F499AC,26/05/2025
485754430FB4D5AA,08-jul-25,485754430F5AE8AA,48575443D21F0DAB,26/05/2025
485754430FB59FAA,08-jul-25,485754430F5AFDAA,48575443A1C3A1AA,26/05/2025
485754430FBDBFAA,08-jul-25,485754430F67F1AA,485754430A7139AA,26/05/2025
48575443084000AA,08-jul-25,485754430F6ACBAA,48575443B79613AA,26/05/2025
4857544308450AAA,08-jul-25,485754430F6F32AA,48575443AB2D41AA,26/05/2025
485754430846EFAA,08-jul-25,485754430F6FF2AA,48575443B8361BAA,26/05/2025
4857544308471BAA,08-jul-25,4857544313DE0FAD,48575443AB39C5AA,26/05/2025
48575443084A2CAA,08-jul-25,4857544313F578AC,48575443B82FB8AA,26/05/2025
48575443084EEFAA,08-jul-25,4857544313FB89AC,48575443096B84AA,26/05/2025
48575443084FDFAA,08-jul-25,4857544380440AAA,48575443AB424EAA,26/05/2025
48575443084FF0AA,08-jul-25,4857544380447FAA,485754431BC310AA,26/05/2025
48575443084FF5AA,08-jul-25,48575443804C34AA,485754430C488CAA,26/05/2025
48575443085131AA,08-jul-25,48575443804D37AA,48575443AB3F9FAA,26/05/2025
485754430855A3AA,08-jul-25,48575443804D8FAA,48575443B7200CAA,26/05/2025
485754430FC07CAA,08-jul-25,485754430C58C9AA,48575443DEBD9CAA,26/05/2025
4857544311D505AC,08-jul-25,485754430C5E1EAA,48575443AB3BFFAA,26/05/2025
4857544311D781AC,08-jul-25,485754430C5E85AA,4857544308E9E6AA,26/05/2025
4857544311DAD6AC,08-jul-25,485754430C5E8DAA,48575443A3F331AA,26/05/2025
4857544311DAFEAC,08-jul-25,485754430C62B1AA,48575443D21E8BAB,26/05/2025
4857544311DB31AC,08-jul-25,485754430ECC60AA,485754431EC952AA,26/05/2025
4857544311E0DFAC,08-jul-25,485754430F1613AA,48575443E9011AAB,26/05/2025
4857544311E100AC,08-jul-25,485754431ECFE7AA,48575443B987FCAA,26/05/2025
4857544311E60AAC,08-jul-25,485754431ED48AAA,48575443A3FBFEAA,26/05/2025
4857544311E965AC,08-jul-25,485754431ED564AA,485754430FA93FAA,26/05/2025
4857544311E979AC,08-jul-25,485754431ED916AA,48575443AB3F50AA,26/05/2025
485754431D29EDAA,08-jul-25,485754431ED95CAA,48575443D24030AB,26/05/2025
485754431D29F0AA,08-jul-25,485754438EB2F0AD,48575443A253D7AA,26/05/2025
485754431D2BA2AA,08-jul-25,485754438EB893AD,48575443E408ADAD,26/05/2025
485754431D2F45AA,08-jul-25,485754438EB961AD,485754430807EDAA,26/05/2025
485754431D2F91AA,08-jul-25,48575443E8E148AB,48575443A3A85EAA,26/05/2025
485754431D36FDAA,08-jul-25,48575443E8F129AB,48575443B81039AA,26/05/2025
485754431D38B1AA,08-jul-25,48575443E8FA3BAB,48575443140943AC,26/05/2025
485754431EBBA0AA,08-jul-25,48575443E8FDDFAB,48575443A241AFAA,26/05/2025
485754431EBC47AA,08-jul-25,48575443E9029DAB,485754430A8536AA,26/05/2025
485754431EC148AA,08-jul-25,48575443E90484AB,48575443A2020CAA,26/05/2025
485754431EC6EAAA,08-jul-25,48575443E907DDAB,48575443B8A84CAA,26/05/2025
4857544309793DAA,08-jul-25,48575443E916EAAB,485754430ED72EAA,26/05/2025
485754430984C5AA,08-jul-25,48575443E919A1AB,485754439F3B0EAA,26/05/2025
48575443098529AA,08-jul-25,485754430C688FAA,485754430C62A1AA,26/05/2025
4857544309855AAA,08-jul-25,485754430C68C2AA,4857544308DA2CAA,26/05/2025
485754430987FFAA,08-jul-25,485754430C68FCAA,48575443E0BB9EAA,26/05/2025
485754430A6F15AA,08-jul-25,485754430C6C72AA,48575443A3486EAA,26/05/2025
485754430A72ADAA,08-jul-25,4857544326C799AD,48575443E0E0E1AA,26/05/2025
485754430A7661AA,08-jul-25,4857544326CCBBAD,48575443B719DDAA,26/05/2025
485754430A7D64AA,08-jul-25,4857544326CF6EAD,485754431EDE55AA,26/05/2025
485754430A7E9CAA,08-jul-25,4857544326D00DAD,485754430F6941AA,26/05/2025
485754430A90BFAA,08-jul-25,4857544326D195AD,48575443AACC24AA,26/05/2025
4857544311EAA7AC,08-jul-25,4857544326D2B1AD,48575443E0E82FAA,26/05/2025
4857544311ED54AC,08-jul-25,485754432FA2BDAD,48575443E9A9DBAB,26/05/2025
